visit_id,user_id,location,plan_type,check_in_dt,check_out_dt,hours_used,amount_sar,cost_sar,profit_sar
V2025-08-29-049303,U000204,Dammam - Waterfront,Standard,2025-08-29 14:02:00,2025-08-29 17:12:00,3.16,37.92,22.75,15.17
V2025-08-29-307617,U000242,Dammam - Waterfront,Enterprise,2025-08-29 15:07:00,2025-08-29 19:58:00,4.85,38.8,23.28,15.52
V2025-08-29-575164,U000686,Dammam - Waterfront,Flex,2025-08-29 16:57:00,2025-08-29 18:29:00,1.54,23.1,13.86,9.24
V2025-08-29-735098,U000106,Dammam - Waterfront,Enterprise,2025-08-29 08:54:00,2025-08-29 13:23:00,4.48,35.84,21.5,14.34
V2025-08-29-328137,U000454,Dammam - Waterfront,Pro,2025-08-29 08:39:00,2025-08-29 12:40:00,4.01,40.1,24.06,16.04
V2025-08-29-304066,U000677,Dammam - Waterfront,Pro,2025-08-29 15:31:00,2025-08-29 18:53:00,3.36,33.6,20.16,13.44
V2025-08-29-575164,U000686,Dammam - Waterfront,Flex,2025-08-29 16:13:00,2025-08-29 17:48:00,1.59,23.85,14.31,9.54
V2025-08-29-585186,U000183,Dammam - Waterfront,Enterprise,2025-08-29 13:53:00,2025-08-29 18:10:00,4.29,34.32,20.59,13.73
V2025-08-29-238051,U000218,Dammam - Waterfront,Standard,2025-08-29 14:05:00,2025-08-29 16:34:00,2.49,29.88,17.93,11.95
V2025-08-29-995403,U000011,Dammam - Waterfront,Flex,2025-08-29 11:59:00,2025-08-29 13:42:00,1.72,25.8,15.48,10.32
V2025-08-29-659747,U000388,Dammam - Waterfront,Enterprise,2025-08-29 09:49:00,2025-08-29 14:04:00,4.25,34.0,20.4,13.6
V2025-08-30-579837,U000421,Riyadh - Olaya,Flex,2025-08-30 12:34:00,2025-08-30 14:12:00,1.63,24.45,14.67,9.78
V2025-08-30-896643,U000442,Riyadh - Olaya,Standard,2025-08-30 12:53:00,2025-08-30 16:01:00,3.13,37.56,22.54,15.02
V2025-08-30-919651,U000607,Riyadh - Olaya,Standard,2025-08-30 09:40:00,2025-08-30 12:29:00,2.82,33.84,20.3,13.54
V2025-08-30-444658,U000562,Riyadh - Olaya,Enterprise,2025-08-30 15:18:00,2025-08-30 20:02:00,4.73,37.84,22.7,15.14
V2025-08-30-795984,U000681,Riyadh - Olaya,Enterprise,2025-08-30 12:52:00,2025-08-30 16:51:00,3.99,31.92,19.15,12.77
V2025-08-30-200023,U000527,Riyadh - Olaya,Pro,2025-08-30 09:08:00,2025-08-30 13:27:00,4.32,43.2,25.92,17.28
V2025-08-30-045946,U000543,Riyadh - Olaya,Enterprise,2025-08-30 15:10:00,2025-08-30 19:56:00,4.77,38.16,22.9,15.26
V2025-08-30-036486,U000304,Riyadh - Olaya,Standard,2025-08-30 10:50:00,2025-08-30 13:36:00,2.77,33.24,19.94,13.3
V2025-08-30-422301,U000035,Riyadh - Olaya,Flex,2025-08-30 14:25:00,2025-08-30 15:13:00,0.8,12.0,7.2,4.8
V2025-08-30-157569,U000249,Riyadh - Olaya,Standard,2025-08-30 15:45:00,2025-08-30 18:43:00,2.97,35.64,21.38,14.26
V2025-08-30-172161,U000323,Riyadh - Olaya,Flex,2025-08-30 15:12:00,2025-08-30 16:26:00,1.23,18.45,11.07,7.38
V2025-08-30-006675,U000457,Riyadh - Olaya,Standard,2025-08-30 08:53:00,2025-08-30 12:36:00,3.71,44.52,26.71,17.81
V2025-08-30-798344,U000011,Riyadh - Olaya,Flex,2025-08-30 12:16:00,2025-08-30 14:06:00,1.84,27.6,16.56,11.04
V2025-08-30-907648,U000413,Riyadh - Olaya,Flex,2025-08-30 11:02:00,2025-08-30 13:04:00,2.04,30.6,18.36,12.24
V2025-08-30-250502,U000379,Riyadh - Olaya,Standard,2025-08-30 09:22:00,2025-08-30 11:59:00,2.61,31.32,18.79,12.53
V2025-08-30-338603,U000072,Riyadh - Olaya,Standard,2025-08-30 14:46:00,2025-08-30 17:00:00,2.23,26.76,16.06,10.7
V2025-08-30-266807,U000522,Riyadh - Olaya,Flex,2025-08-30 12:24:00,2025-08-30 13:29:00,1.09,16.35,9.81,6.54
V2025-08-30-812767,U000482,Riyadh - Olaya,Flex,2025-08-30 14:05:00,2025-08-30 15:32:00,1.45,21.75,13.05,8.7
V2025-08-30-101346,U000514,Riyadh - Olaya,Flex,2025-08-30 12:00:00,2025-08-30 13:44:00,1.74,26.1,15.66,10.44
V2025-08-30-909577,U000515,Riyadh - Olaya,Enterprise,2025-08-30 09:55:00,2025-08-30 14:42:00,4.78,38.24,22.94,15.3
V2025-08-30-273620,U000574,Riyadh - Olaya,Standard,2025-08-30 14:44:00,2025-08-30 18:03:00,3.31,39.72,23.83,15.89
V2025-08-30-004051,U000547,Riyadh - Olaya,Enterprise,2025-08-30 09:47:00,2025-08-30 14:58:00,5.19,41.52,24.91,16.61
V2025-08-30-764203,U000002,Riyadh - Olaya,Pro,2025-08-30 08:26:00,2025-08-30 13:11:00,4.75,47.5,28.5,19.0
V2025-08-30-716850,U000217,Riyadh - Olaya,Standard,2025-08-30 08:05:00,2025-08-30 11:36:00,3.52,42.24,25.34,16.9
V2025-08-30-082660,U000182,Riyadh - Olaya,Enterprise,2025-08-30 16:08:00,2025-08-30 20:13:00,4.09,32.72,19.63,13.09
V2025-08-30-949096,U000229,Riyadh - Olaya,Standard,2025-08-30 16:14:00,2025-08-30 19:23:00,3.15,37.8,22.68,15.12
V2025-08-30-743225,U000332,Riyadh - Olaya,Standard,2025-08-30 09:49:00,2025-08-30 12:50:00,3.01,36.12,21.67,14.45
V2025-08-30-886650,U000318,Riyadh - Olaya,Enterprise,2025-08-30 11:41:00,2025-08-30 16:13:00,4.54,36.32,21.79,14.53
V2025-08-30-541613,U000077,Riyadh - Olaya,Standard,2025-08-30 09:34:00,2025-08-30 12:36:00,3.03,36.36,21.82,14.54
V2025-08-30-338603,U000072,Riyadh - Olaya,Standard,2025-08-30 14:20:00,2025-08-30 17:18:00,2.96,35.52,21.31,14.21
V2025-08-30-421561,U000449,Riyadh - Olaya,Standard,2025-08-30 14:31:00,2025-08-30 17:05:00,2.56,30.72,18.43,12.29
V2025-08-30-758578,U000369,Riyadh - Olaya,Flex,2025-08-30 11:49:00,2025-08-30 13:10:00,1.35,20.25,12.15,8.1
V2025-08-30-218809,U000235,Riyadh - Olaya,Standard,2025-08-30 08:15:00,2025-08-30 11:11:00,2.94,35.28,21.17,14.11
V2025-08-30-307602,U000053,Riyadh - Olaya,Pro,2025-08-30 08:01:00,2025-08-30 11:24:00,3.38,33.8,20.28,13.52
V2025-08-30-305727,U000536,Riyadh - Olaya,Standard,2025-08-30 15:43:00,2025-08-30 19:08:00,3.41,40.92,24.55,16.37
V2025-08-30-106379,U000285,Riyadh - Olaya,Pro,2025-08-30 16:36:00,2025-08-30 20:32:00,3.94,39.4,23.64,15.76
V2025-08-30-575348,U000245,Riyadh - Olaya,Pro,2025-08-30 10:14:00,2025-08-30 14:27:00,4.21,42.1,25.26,16.84
V2025-08-30-575348,U000245,Riyadh - Olaya,Pro,2025-08-30 10:25:00,2025-08-30 13:26:00,3.02,30.2,18.12,12.08
V2025-08-30-837027,U000558,Riyadh - Olaya,Pro,2025-08-30 15:35:00,2025-08-30 20:34:00,4.98,49.8,29.88,19.92
V2025-08-30-450416,U000428,Riyadh - Olaya,Pro,2025-08-30 14:46:00,2025-08-30 19:39:00,4.89,48.9,29.34,19.56
V2025-08-30-795984,U000681,Riyadh - Olaya,Enterprise,2025-08-30 12:36:00,2025-08-30 17:13:00,4.62,36.96,22.18,14.78
V2025-08-30-931451,U000531,Riyadh - Olaya,Standard,2025-08-30 13:51:00,2025-08-30 16:14:00,2.39,28.68,17.21,11.47
V2025-08-30-133167,U000144,Riyadh - Olaya,Pro,2025-08-30 09:18:00,2025-08-30 12:40:00,3.37,33.7,20.22,13.48
V2025-08-30-828291,U000241,Riyadh - Olaya,Flex,2025-08-30 10:11:00,2025-08-30 10:59:00,0.8,12.0,7.2,4.8
V2025-08-30-907648,U000413,Riyadh - Olaya,Flex,2025-08-30 11:29:00,2025-08-30 13:48:00,2.31,34.65,20.79,13.86
V2025-08-30-798344,U000011,Riyadh - Olaya,Flex,2025-08-30 12:07:00,2025-08-30 13:27:00,1.33,19.95,11.97,7.98
V2025-08-30-096558,U000190,Riyadh - Olaya,Enterprise,2025-08-30 13:42:00,2025-08-30 18:23:00,4.69,37.52,22.51,15.01
V2025-08-30-740570,U000483,Riyadh - Olaya,Standard,2025-08-30 08:12:00,2025-08-30 11:38:00,3.44,41.28,24.77,16.51
V2025-08-30-178844,U000101,Riyadh - Olaya,Pro,2025-08-30 16:01:00,2025-08-30 20:25:00,4.4,44.0,26.4,17.6
V2025-08-30-044788,U000477,Riyadh - Olaya,Pro,2025-08-30 16:59:00,2025-08-30 21:10:00,4.18,41.8,25.08,16.72
V2025-08-30-081526,U000262,Riyadh - Olaya,Pro,2025-08-30 12:27:00,2025-08-30 16:28:00,4.01,40.1,24.06,16.04
V2025-08-30-659890,U000364,Riyadh - Olaya,Standard,2025-08-30 15:38:00,2025-08-30 18:31:00,2.88,34.56,20.74,13.82
V2025-08-30-202997,U000648,Riyadh - Olaya,Enterprise,2025-08-30 10:48:00,2025-08-30 15:47:00,4.98,39.84,23.9,15.94
V2025-08-30-532439,U000440,Riyadh - Olaya,Pro,2025-08-30 11:59:00,2025-08-30 16:04:00,4.08,40.8,24.48,16.32
V2025-08-30-496071,U000560,Riyadh - Olaya,Pro,2025-08-30 12:37:00,2025-08-30 16:47:00,4.17,41.7,25.02,16.68
V2025-08-30-758465,U000594,Riyadh - Olaya,Enterprise,2025-08-30 10:45:00,2025-08-30 15:40:00,4.92,39.36,23.62,15.74
V2025-08-30-585120,U000085,Riyadh - Olaya,Standard,2025-08-30 15:50:00,2025-08-30 18:31:00,2.68,32.16,19.3,12.86
V2025-08-30-164233,U000176,Riyadh - Olaya,Pro,2025-08-30 11:54:00,2025-08-30 16:07:00,4.21,42.1,25.26,16.84
V2025-08-30-305727,U000536,Riyadh - Olaya,Standard,2025-08-30 15:15:00,2025-08-30 18:40:00,3.41,40.92,24.55,16.37
V2025-08-30-305727,U000536,Riyadh - Olaya,Standard,2025-08-30 15:42:00,2025-08-30 18:55:00,3.22,38.64,23.18,15.46
V2025-08-30-261857,U000311,Riyadh - Olaya,Pro,2025-08-30 15:45:00,2025-08-30 19:24:00,3.65,36.5,21.9,14.6
V2025-08-30-683565,U000189,Riyadh - Olaya,Pro,2025-08-30 14:33:00,2025-08-30 18:31:00,3.96,39.6,23.76,15.84
V2025-08-30-197578,U000141,Riyadh - Olaya,Standard,2025-08-30 14:16:00,2025-08-30 17:16:00,3.0,36.0,21.6,14.4
V2025-08-30-151445,U000623,Riyadh - Digital City,Standard,2025-08-30 15:41:00,2025-08-30 18:07:00,2.43,29.16,17.5,11.66
V2025-08-30-156099,U000049,Riyadh - Digital City,Flex,2025-08-30 08:33:00,2025-08-30 10:29:00,1.93,28.95,17.37,11.58
V2025-08-30-855023,U000155,Riyadh - Digital City,Enterprise,2025-08-30 09:57:00,2025-08-30 14:45:00,4.8,38.4,23.04,15.36
V2025-08-30-528399,U000687,Riyadh - Digital City,Enterprise,2025-08-30 11:26:00,2025-08-30 15:37:00,4.18,33.44,20.06,13.38
V2025-08-30-072403,U000282,Riyadh - Digital City,Pro,2025-08-30 14:20:00,2025-08-30 17:34:00,3.24,32.4,19.44,12.96
V2025-08-30-012442,U000634,Riyadh - Digital City,Pro,2025-08-30 13:32:00,2025-08-30 17:37:00,4.09,40.9,24.54,16.36
V2025-08-30-625591,U000485,Riyadh - Digital City,Pro,2025-08-30 09:57:00,2025-08-30 13:54:00,3.95,39.5,23.7,15.8
V2025-08-30-521022,U000558,Riyadh - Digital City,Pro,2025-08-30 15:15:00,2025-08-30 20:01:00,4.77,47.7,28.62,19.08
V2025-08-30-962016,U000292,Riyadh - Digital City,Flex,2025-08-30 12:15:00,2025-08-30 13:52:00,1.61,24.15,14.49,9.66
V2025-08-30-603097,U000106,Riyadh - Digital City,Enterprise,2025-08-30 08:37:00,2025-08-30 13:26:00,4.81,38.48,23.09,15.39
V2025-08-30-603097,U000106,Riyadh - Digital City,Enterprise,2025-08-30 08:52:00,2025-08-30 13:48:00,4.93,39.44,23.66,15.78
V2025-08-30-856640,U000594,Riyadh - Digital City,Enterprise,2025-08-30 10:18:00,2025-08-30 14:45:00,4.45,35.6,21.36,14.24
V2025-08-30-696788,U000560,Riyadh - Digital City,Pro,2025-08-30 12:11:00,2025-08-30 16:19:00,4.14,41.4,24.84,16.56
V2025-08-30-248405,U000513,Riyadh - Digital City,Flex,2025-08-30 11:14:00,2025-08-30 12:44:00,1.5,22.5,13.5,9.0
V2025-08-30-815385,U000145,Riyadh - Digital City,Enterprise,2025-08-30 14:06:00,2025-08-30 18:26:00,4.33,34.64,20.78,13.86
V2025-08-30-269587,U000371,Riyadh - Digital City,Pro,2025-08-30 08:42:00,2025-08-30 12:41:00,3.98,39.8,23.88,15.92
V2025-08-30-642958,U000592,Riyadh - Digital City,Pro,2025-08-30 10:04:00,2025-08-30 13:22:00,3.3,33.0,19.8,13.2
V2025-08-30-897949,U000536,Riyadh - Digital City,Standard,2025-08-30 15:40:00,2025-08-30 18:06:00,2.43,29.16,17.5,11.66
V2025-08-30-806137,U000547,Riyadh - Digital City,Enterprise,2025-08-30 09:51:00,2025-08-30 15:03:00,5.2,41.6,24.96,16.64
V2025-08-30-483790,U000272,Riyadh - Digital City,Standard,2025-08-30 08:02:00,2025-08-30 10:58:00,2.93,35.16,21.1,14.06
V2025-08-30-931928,U000643,Riyadh - Digital City,Flex,2025-08-30 13:54:00,2025-08-30 15:20:00,1.44,21.6,12.96,8.64
V2025-08-30-344024,U000401,Riyadh - Digital City,Pro,2025-08-30 16:05:00,2025-08-30 19:34:00,3.48,34.8,20.88,13.92
V2025-08-30-891177,U000218,Riyadh - Digital City,Standard,2025-08-30 16:03:00,2025-08-30 18:49:00,2.77,33.24,19.94,13.3
V2025-08-30-911652,U000236,Riyadh - Digital City,Enterprise,2025-08-30 16:26:00,2025-08-30 20:42:00,4.26,34.08,20.45,13.63
V2025-08-30-528399,U000687,Riyadh - Digital City,Enterprise,2025-08-30 11:32:00,2025-08-30 16:11:00,4.65,37.2,22.32,14.88
V2025-08-30-948918,U000337,Riyadh - Digital City,Pro,2025-08-30 09:51:00,2025-08-30 13:11:00,3.34,33.4,20.04,13.36
V2025-08-30-072996,U000686,Riyadh - Digital City,Flex,2025-08-30 14:19:00,2025-08-30 15:54:00,1.58,23.7,14.22,9.48
V2025-08-30-953843,U000531,Riyadh - Digital City,Standard,2025-08-30 13:14:00,2025-08-30 16:16:00,3.04,36.48,21.89,14.59
V2025-08-30-774212,U000333,Riyadh - Digital City,Pro,2025-08-30 08:44:00,2025-08-30 12:03:00,3.31,33.1,19.86,13.24
V2025-08-30-696788,U000560,Riyadh - Digital City,Pro,2025-08-30 12:24:00,2025-08-30 16:29:00,4.09,40.9,24.54,16.36
V2025-08-30-436014,U000183,Riyadh - Digital City,Enterprise,2025-08-30 13:07:00,2025-08-30 17:32:00,4.41,35.28,21.17,14.11
V2025-08-30-822386,U000035,Riyadh - Digital City,Flex,2025-08-30 14:28:00,2025-08-30 15:33:00,1.08,16.2,9.72,6.48
V2025-08-30-579727,U000648,Riyadh - Digital City,Enterprise,2025-08-30 10:54:00,2025-08-30 15:57:00,5.05,40.4,24.24,16.16
V2025-08-30-822386,U000035,Riyadh - Digital City,Flex,2025-08-30 14:20:00,2025-08-30 15:43:00,1.39,20.85,12.51,8.34
V2025-08-30-368080,U000326,Riyadh - Digital City,Flex,2025-08-30 15:36:00,2025-08-30 16:53:00,1.29,19.35,11.61,7.74
V2025-08-30-805861,U000544,Riyadh - Digital City,Flex,2025-08-30 08:07:00,2025-08-30 09:36:00,1.49,22.35,13.41,8.94
V2025-08-30-308203,U000419,Riyadh - Digital City,Flex,2025-08-30 15:34:00,2025-08-30 17:39:00,2.08,31.2,18.72,12.48
V2025-08-30-508816,U000143,Riyadh - Digital City,Enterprise,2025-08-30 12:56:00,2025-08-30 17:54:00,4.96,39.68,23.81,15.87
V2025-08-30-429471,U000121,Riyadh - Digital City,Standard,2025-08-30 13:05:00,2025-08-30 15:51:00,2.76,33.12,19.87,13.25
V2025-08-30-134271,U000195,Riyadh - Digital City,Standard,2025-08-30 08:12:00,2025-08-30 10:40:00,2.47,29.64,17.78,11.86
V2025-08-30-939768,U000575,Riyadh - Digital City,Enterprise,2025-08-30 08:18:00,2025-08-30 13:08:00,4.83,38.64,23.18,15.46
V2025-08-30-283981,U000597,Riyadh - Digital City,Enterprise,2025-08-30 14:15:00,2025-08-30 18:12:00,3.95,31.6,18.96,12.64
V2025-08-30-335456,U000245,Riyadh - Digital City,Pro,2025-08-30 10:21:00,2025-08-30 13:56:00,3.59,35.9,21.54,14.36
V2025-08-30-308203,U000419,Riyadh - Digital City,Flex,2025-08-30 15:26:00,2025-08-30 17:24:00,1.97,29.55,17.73,11.82
V2025-08-30-143846,U000165,Riyadh - Digital City,Flex,2025-08-30 14:19:00,2025-08-30 16:01:00,1.7,25.5,15.3,10.2
V2025-08-30-900506,U000118,Riyadh - Digital City,Flex,2025-08-30 15:32:00,2025-08-30 17:44:00,2.2,33.0,19.8,13.2
V2025-08-30-204301,U000497,Riyadh - Digital City,Enterprise,2025-08-30 10:38:00,2025-08-30 15:04:00,4.43,35.44,21.26,14.18
V2025-08-30-478389,U000324,Riyadh - Digital City,Standard,2025-08-30 12:59:00,2025-08-30 16:07:00,3.14,37.68,22.61,15.07
V2025-08-30-478389,U000324,Riyadh - Digital City,Standard,2025-08-30 12:06:00,2025-08-30 15:41:00,3.58,42.96,25.78,17.18
V2025-08-30-435406,U000308,Riyadh - Digital City,Enterprise,2025-08-30 10:58:00,2025-08-30 15:28:00,4.5,36.0,21.6,14.4
V2025-08-30-939768,U000575,Riyadh - Digital City,Enterprise,2025-08-30 08:43:00,2025-08-30 12:44:00,4.02,32.16,19.3,12.86
V2025-08-30-213841,U000144,Riyadh - Digital City,Pro,2025-08-30 09:40:00,2025-08-30 13:27:00,3.78,37.8,22.68,15.12
V2025-08-30-713092,U000270,Riyadh - Digital City,Standard,2025-08-30 10:16:00,2025-08-30 12:43:00,2.45,29.4,17.64,11.76
V2025-08-30-514044,U000114,Riyadh - Digital City,Pro,2025-08-30 09:49:00,2025-08-30 13:02:00,3.21,32.1,19.26,12.84
V2025-08-30-248405,U000513,Riyadh - Digital City,Flex,2025-08-30 11:34:00,2025-08-30 12:52:00,1.3,19.5,11.7,7.8
V2025-08-30-668312,U000700,Riyadh - Digital City,Enterprise,2025-08-30 14:40:00,2025-08-30 19:42:00,5.04,40.32,24.19,16.13
V2025-08-30-071962,U000483,Riyadh - Digital City,Standard,2025-08-30 08:19:00,2025-08-30 10:38:00,2.31,27.72,16.63,11.09
V2025-08-30-828528,U000564,Riyadh - Digital City,Standard,2025-08-30 14:10:00,2025-08-30 17:45:00,3.58,42.96,25.78,17.18
V2025-08-30-745417,U000562,Riyadh - Digital City,Enterprise,2025-08-30 15:56:00,2025-08-30 21:09:00,5.21,41.68,25.01,16.67
V2025-08-30-622761,U000382,Riyadh - Digital City,Enterprise,2025-08-30 13:01:00,2025-08-30 16:59:00,3.96,31.68,19.01,12.67
V2025-08-30-625591,U000485,Riyadh - Digital City,Pro,2025-08-30 09:05:00,2025-08-30 12:45:00,3.66,36.6,21.96,14.64
V2025-08-30-557913,U000333,Jeddah - Corniche,Pro,2025-08-30 08:55:00,2025-08-30 12:35:00,3.66,36.6,21.96,14.64
V2025-08-30-500171,U000676,Jeddah - Corniche,Flex,2025-08-30 12:16:00,2025-08-30 13:53:00,1.61,24.15,14.49,9.66
V2025-08-30-069570,U000440,Jeddah - Corniche,Pro,2025-08-30 11:34:00,2025-08-30 15:57:00,4.39,43.9,26.34,17.56
V2025-08-30-784730,U000077,Jeddah - Corniche,Standard,2025-08-30 09:25:00,2025-08-30 11:35:00,2.17,26.04,15.62,10.42
V2025-08-30-304301,U000262,Jeddah - Corniche,Pro,2025-08-30 12:27:00,2025-08-30 16:16:00,3.81,38.1,22.86,15.24
V2025-08-30-214368,U000432,Jeddah - Corniche,Flex,2025-08-30 13:04:00,2025-08-30 14:50:00,1.76,26.4,15.84,10.56
V2025-08-30-162356,U000182,Jeddah - Corniche,Enterprise,2025-08-30 16:00:00,2025-08-30 20:33:00,4.55,36.4,21.84,14.56
V2025-08-30-281889,U000355,Jeddah - Corniche,Standard,2025-08-30 15:23:00,2025-08-30 18:31:00,3.13,37.56,22.54,15.02
V2025-08-30-339645,U000505,Jeddah - Corniche,Pro,2025-08-30 12:27:00,2025-08-30 16:01:00,3.57,35.7,21.42,14.28
V2025-08-30-344305,U000454,Jeddah - Corniche,Pro,2025-08-30 10:06:00,2025-08-30 13:18:00,3.2,32.0,19.2,12.8
V2025-08-30-349152,U000057,Jeddah - Corniche,Enterprise,2025-08-30 15:30:00,2025-08-30 19:52:00,4.37,34.96,20.98,13.98
V2025-08-30-169850,U000277,Jeddah - Corniche,Flex,2025-08-30 14:06:00,2025-08-30 16:19:00,2.21,33.15,19.89,13.26
V2025-08-30-152462,U000612,Jeddah - Corniche,Standard,2025-08-30 10:03:00,2025-08-30 12:41:00,2.63,31.56,18.94,12.62
V2025-08-30-780079,U000692,Jeddah - Corniche,Standard,2025-08-30 11:11:00,2025-08-30 13:47:00,2.6,31.2,18.72,12.48
V2025-08-30-070364,U000248,Jeddah - Corniche,Standard,2025-08-30 13:21:00,2025-08-30 15:56:00,2.58,30.96,18.58,12.38
V2025-08-30-384629,U000190,Jeddah - Corniche,Enterprise,2025-08-30 13:01:00,2025-08-30 17:32:00,4.52,36.16,21.7,14.46
V2025-08-30-735318,U000217,Jeddah - Corniche,Standard,2025-08-30 08:20:00,2025-08-30 10:59:00,2.65,31.8,19.08,12.72
V2025-08-30-164371,U000683,Jeddah - Corniche,Flex,2025-08-30 12:23:00,2025-08-30 14:05:00,1.7,25.5,15.3,10.2
V2025-08-30-854150,U000231,Jeddah - Corniche,Pro,2025-08-30 12:29:00,2025-08-30 15:57:00,3.46,34.6,20.76,13.84
V2025-08-30-070707,U000416,Jeddah - Corniche,Enterprise,2025-08-30 11:16:00,2025-08-30 16:11:00,4.92,39.36,23.62,15.74
V2025-08-30-393139,U000700,Jeddah - Corniche,Enterprise,2025-08-30 14:19:00,2025-08-30 18:47:00,4.46,35.68,21.41,14.27
V2025-08-30-213006,U000144,Jeddah - Corniche,Pro,2025-08-30 09:59:00,2025-08-30 13:59:00,4.0,40.0,24.0,16.0
V2025-08-30-549352,U000560,Jeddah - Corniche,Pro,2025-08-30 12:45:00,2025-08-30 16:24:00,3.65,36.5,21.9,14.6
V2025-08-30-164371,U000683,Jeddah - Corniche,Flex,2025-08-30 12:04:00,2025-08-30 13:53:00,1.81,27.15,16.29,10.86
V2025-08-30-768838,U000637,Jeddah - Corniche,Flex,2025-08-30 09:58:00,2025-08-30 12:22:00,2.4,36.0,21.6,14.4
V2025-08-30-022589,U000049,Jeddah - Corniche,Flex,2025-08-30 08:00:00,2025-08-30 09:55:00,1.92,28.8,17.28,11.52
V2025-08-30-906277,U000386,Jeddah - Corniche,Enterprise,2025-08-30 11:04:00,2025-08-30 15:29:00,4.42,35.36,21.22,14.14
V2025-08-30-748578,U000382,Jeddah - Corniche,Enterprise,2025-08-30 13:10:00,2025-08-30 17:09:00,3.99,31.92,19.15,12.77
V2025-08-30-726786,U000309,Jeddah - Corniche,Flex,2025-08-30 13:37:00,2025-08-30 15:24:00,1.78,26.7,16.02,10.68
V2025-08-30-775549,U000401,Jeddah - Corniche,Pro,2025-08-30 16:23:00,2025-08-30 20:06:00,3.71,37.1,22.26,14.84
V2025-08-30-877817,U000514,Jeddah - Corniche,Flex,2025-08-30 12:01:00,2025-08-30 12:56:00,0.92,13.8,8.28,5.52
V2025-08-30-489911,U000487,Jeddah - Corniche,Pro,2025-08-30 11:09:00,2025-08-30 14:55:00,3.77,37.7,22.62,15.08
V2025-08-30-320509,U000605,Jeddah - Corniche,Enterprise,2025-08-30 11:45:00,2025-08-30 16:17:00,4.53,36.24,21.74,14.5
V2025-08-30-284024,U000265,Jeddah - Corniche,Standard,2025-08-30 09:15:00,2025-08-30 12:14:00,2.99,35.88,21.53,14.35
V2025-08-30-343685,U000017,Jeddah - Corniche,Standard,2025-08-30 11:45:00,2025-08-30 13:57:00,2.2,26.4,15.84,10.56
V2025-08-30-877025,U000183,Jeddah - Corniche,Enterprise,2025-08-30 13:32:00,2025-08-30 17:33:00,4.01,32.08,19.25,12.83
V2025-08-30-549352,U000560,Jeddah - Corniche,Pro,2025-08-30 12:27:00,2025-08-30 16:35:00,4.13,41.3,24.78,16.52
V2025-08-30-925485,U000154,Jeddah - Corniche,Standard,2025-08-30 16:37:00,2025-08-30 19:44:00,3.12,37.44,22.46,14.98
V2025-08-30-304301,U000262,Jeddah - Corniche,Pro,2025-08-30 12:40:00,2025-08-30 15:17:00,2.62,26.2,15.72,10.48
V2025-08-30-990851,U000544,Jeddah - Corniche,Flex,2025-08-30 08:53:00,2025-08-30 10:18:00,1.42,21.3,12.78,8.52
V2025-08-30-575107,U000108,Jeddah - Corniche,Standard,2025-08-30 11:15:00,2025-08-30 14:13:00,2.96,35.52,21.31,14.21
V2025-08-30-557913,U000333,Jeddah - Corniche,Pro,2025-08-30 08:40:00,2025-08-30 12:28:00,3.8,38.0,22.8,15.2
V2025-08-30-858741,U000095,Jeddah - Corniche,Standard,2025-08-30 08:11:00,2025-08-30 10:23:00,2.2,26.4,15.84,10.56
V2025-08-30-781877,U000648,Jeddah - Corniche,Enterprise,2025-08-30 10:16:00,2025-08-30 14:32:00,4.27,34.16,20.5,13.66
V2025-08-30-162356,U000182,Jeddah - Corniche,Enterprise,2025-08-30 16:09:00,2025-08-30 20:04:00,3.92,31.36,18.82,12.54
V2025-08-30-748578,U000382,Jeddah - Corniche,Enterprise,2025-08-30 13:17:00,2025-08-30 17:32:00,4.25,34.0,20.4,13.6
V2025-08-30-894788,U000568,Jeddah - Corniche,Enterprise,2025-08-30 12:20:00,2025-08-30 17:52:00,5.53,44.24,26.54,17.7
V2025-08-30-658560,U000419,Dammam - Waterfront,Flex,2025-08-30 15:34:00,2025-08-30 17:26:00,1.86,27.9,16.74,11.16
V2025-08-30-619296,U000630,Dammam - Waterfront,Standard,2025-08-30 15:02:00,2025-08-30 18:04:00,3.03,36.36,21.82,14.54
V2025-08-30-021527,U000158,Dammam - Waterfront,Flex,2025-08-30 11:05:00,2025-08-30 12:24:00,1.32,19.8,11.88,7.92
V2025-08-30-468416,U000382,Dammam - Waterfront,Enterprise,2025-08-30 13:05:00,2025-08-30 17:11:00,4.1,32.8,19.68,13.12
V2025-08-30-374761,U000523,Dammam - Waterfront,Flex,2025-08-30 15:49:00,2025-08-30 17:16:00,1.45,21.75,13.05,8.7
V2025-08-30-771862,U000562,Dammam - Waterfront,Enterprise,2025-08-30 15:22:00,2025-08-30 19:48:00,4.44,35.52,21.31,14.21
V2025-08-30-031398,U000043,Dammam - Waterfront,Pro,2025-08-30 11:44:00,2025-08-30 16:08:00,4.4,44.0,26.4,17.6
V2025-08-30-047289,U000485,Dammam - Waterfront,Pro,2025-08-30 09:15:00,2025-08-30 13:17:00,4.04,40.4,24.24,16.16
V2025-08-30-059033,U000207,Dammam - Waterfront,Flex,2025-08-30 09:50:00,2025-08-30 11:44:00,1.9,28.5,17.1,11.4
V2025-08-30-803173,U000369,Dammam - Waterfront,Flex,2025-08-30 11:25:00,2025-08-30 12:34:00,1.15,17.25,10.35,6.9
